service,base_prefix,method,route
Master_Suite_API,/master-settings-api/api/v1,GET,/ADT/BedAllocationServiceMappingPageLoad?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/ADT/GetBedAllocationServiceMappingById?lookupId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/ADT/GetTelephonePulseRate
Master_Suite_API,/master-settings-api/api/v1,GET,/ADT/PageLoadRoomStatusSetting
Master_Suite_API,/master-settings-api/api/v1,GET,/ADT/RoomStatusMappingPageLoad?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/ADT/SaveBedAllocationServiceMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/ADT/SaveRoomStatusSetting
Master_Suite_API,/master-settings-api/api/v1,POST,/ADT/SaveTelephonePulseRate
Master_Suite_API,/master-settings-api/api/v1,POST,/ADT/UpdateRoomStatusMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/BaseRate/GetContractList
Master_Suite_API,/master-settings-api/api/v1,POST,/BaseRate/GetContractListDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/BaseRate/SaveServiceDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/BillFormat/BillFormat/save
Master_Suite_API,/master-settings-api/api/v1,GET,/BillFormat/BillFormatPageload
Master_Suite_API,/master-settings-api/api/v1,GET,/BillFormat/GetBillFormatEdit?formatID={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/BillFormat/GetCategory
Master_Suite_API,/master-settings-api/api/v1,GET,/BillFormat/GetOtParameter
Master_Suite_API,/master-settings-api/api/v1,GET,/BillFormat/GetServicemaster?categoryID={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/ContractPrivilege/GetContractPrivileges
Master_Suite_API,/master-settings-api/api/v1,GET,/ContractPrivilege/GetPageLoadCP?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/ContractPrivilege/GetPlans
Master_Suite_API,/master-settings-api/api/v1,POST,/ContractPrivilege/SaveContractPrivilege
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/Abbreviations/Approved
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/Abbreviations/Restricted
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/AllDiagnosisNotify
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/AllEmrBundle
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/AllEmrDept
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/AllEmrIcd
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/AllEmrService
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/BrowseFiles
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/ByFilter/Child
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/ByFilter/Parent
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/ChiefComplaints/ById
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/ChiefComplaints/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/ChiefComplaints/Save
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/ChiefComplaintsICDs/List
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/ChiefComplaintsTemplates/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrDepartmentTemplateMapping/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrLookupType
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/EmrProviderTemplate/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrProviderTemplateMapping/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/BulkList
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/BulkSave
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/Default
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/EmrTemplateMapping/DefaultLoad
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/Delete
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/Save
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/EmrTemplateMapping/Validation
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchAllClinicalService?ServiceName={p}&HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchAllDiagnosisNotifyIcd
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchBundleServiceDetails?EmrMastScrId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchClinicalDisplayOrderDtls?HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchEmployeeName
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/FetchEmrServiceType
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchICDDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/FetchICDMastDetailsBySearch
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchIcdDrugClass?DrugClassId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchIcdMasterDtls?EmrIcdId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchMappedDiagnosisDetails?IcdCode={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/FetchMedicationVariations?GenericId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/FetchSubservice
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/GetClinicalDepartments
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/GetDepartmentGroupDetailsById
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/GetDepartmentGroupList
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/GetDeptwiseDischargeSummary
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/GetDoctorsRankingTemplate
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/GetEWSDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/GetICDByEWSType
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/ImmunizationSearch
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/NursingDailyIntervention?{p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveBundleCreation
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveClinicalDisplayOrder
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveDepartmentGrouping
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveDiagnosisNotifyMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveDischargeSummaryMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveEWSDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveIcdMaster
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveImmunizationDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/SaveNursingDailyIntervention
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalCategory/ById
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalCategory/Save
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/VitalSignCategory/AllData
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalSignCategory/SubDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/VitalSignMaster/AllDetails?LookupType={p}&HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalSignMaster/ById
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/VitalSignMaster/HL7ChannelDetails?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/VitalSignMaster/InitialData
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalSignMaster/Save
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalSignMaster/SubDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/VitalSignTemplates/ById?emrLookupId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/VitalSignTemplates/Save
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/checklist-handoff/edited-details?emrLookupId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/checklist-handoff/save-details
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/emr-lookups/save-entries
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/gen-lookups/save-entries
Master_Suite_API,/master-settings-api/api/v1,POST,/Emr/genlookups
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/lookups/Id?emrLookupId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/lookups?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Emr/validate/Id?genLookupId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/EmrMenu/RecommendDose/Diluent/Detail?request={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/FileSettings/Category
Master_Suite_API,/master-settings-api/api/v1,GET,/FileSettings/SubCategory
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/Country
Master_Suite_API,/master-settings-api/api/v1,DELETE,/GeneralSettings/DelMstrInvCat?invCategoryId={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/GeneralSettings/DeleteCity?genCityId={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/GeneralSettings/DeleteCountry?genCountryId={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/GeneralSettings/DeleteState?genStateId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/Designation
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetAllHospitals
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetArabicTranslation?lookupType={p}&lookupValue={p}&field1={p}&hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetCities?StateId={p}&isValid=-1
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetCountryList
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/GetEngArabicDict
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetGenCard
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMsrtMachineSettings?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrAccHead?isValid={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrAdtFacility?isValid={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrChargeDtlsSplit?accMastChargeId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrChargeSplit?isValid={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrEnum
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrGenLookUp
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrGenLookUpById
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrGenLookUpById?lookUpType={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrORParam?isValid={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/GetMstrRvnueCatData
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/GetMstrRvnueServiceData
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetMstrServiceDept?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/GetStates?CountryId={p}&isValid=-1
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType=
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType=Emergency Bed
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType=Emergency Bed Type
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType=ROOM TYPE CATEGORY
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType=Region
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/LookUp/ByType?LookUpType={p}&HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/SaveCity
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/SaveCountry
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/SaveEngArabicDict
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/SaveGenCard
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/SaveState
Master_Suite_API,/master-settings-api/api/v1,GET,/GeneralSettings/Services/{p}?InvCategoryId={p}&HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateArabicTranslation
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateCity
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateCountry
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateOrParam
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateRoomTypeFacilities
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateServiceCategory
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateServiceRevenue
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpdateState
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpsertAccChrgSplit
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpsertGenLookUp
Master_Suite_API,/master-settings-api/api/v1,POST,/GeneralSettings/UpsertMachineSetting
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/DeleteChannelModality
Master_Suite_API,/master-settings-api/api/v1,GET,/HL7Master/Getenumllistquery
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ChannelDelete
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ChannelEdit
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ChannelFetch
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ChannelInsert
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ChannelUpdate
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7ListenerChannel
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/HL7dtlsChannelDelete
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/InsertChannelModality
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/SelectChannelModality
Master_Suite_API,/master-settings-api/api/v1,POST,/HL7Master/UpdateChannelModality
Master_Suite_API,/master-settings-api/api/v1,DELETE,/InfectionControl/DeleteICGeneralSettings?icGeneralSettingsId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/InfectionControl/GetICGeneralSettings
Master_Suite_API,/master-settings-api/api/v1,GET,/InfectionControl/GetICServices?Type={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/InfectionControl/GetLookupDetails?LookupTypes={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/InfectionControl/InsertICGeneralSettings
Master_Suite_API,/master-settings-api/api/v1,POST,/InfectionControl/UpdateICGeneralSettings
Master_Suite_API,/master-settings-api/api/v1,POST,/Medispan/DeleteInteractionSettingMasterDtls
Master_Suite_API,/master-settings-api/api/v1,GET,/Medispan/GetDtlsInteractionSettings?mastId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Medispan/GetMastInteractionSettings?enteredBy={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Medispan/SaveInteractionSettingMasterDtls
Master_Suite_API,/master-settings-api/api/v1,POST,/Medispan/UpdateInteractionSettingMasterDtls
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/ApptResourceDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/ApptResources?apptResourceID={p}&hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/ApptResources?hospitalId={p}&mode=1&DesigIds={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/OR/DeleteParameterChargeSetting?InvOtBillParameterId={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/OR/DeleteParameterSetting?otParameterId={p}&otParameterName={p}
Master_Suite_API,/master-settings-api/api/v1,DELETE,/OR/DeleteProviderScheduling?apptResourceTheatreId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/LoadParameterChargeSetting?HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/LookUp?LookUpType={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/LookUp?LookUpType={p}&HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/OR/ParameterSettingLoad
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/ResourceSetEditLoad
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/SaveAttendeeSplitUp
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/SaveParameterChargeSetting
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/SaveParameterSetting
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/SaveResourceSet
Master_Suite_API,/master-settings-api/api/v1,POST,/OR/saveProviderScheduling
Master_Suite_API,/master-settings-api/api/v1,DELETE,/Pharmacy/GenericMasterDeleteGenericWithGenericId?genericId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/GetDepartmentProviders
Master_Suite_API,/master-settings-api/api/v1,GET,/Pharmacy/GetGenericLookupMasterByGenericId?genericId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Pharmacy/GetGenericLookupMasterGenericUsageCheckForDel?genericId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Pharmacy/GetIsGenericInValidGenericCombination?genericId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Pharmacy/GetNarcoticAndControlledMedicinesMaster
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/IsMedicineUnitInUse
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/ItemMaster/Delete
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/ItemMaster/GetById
Master_Suite_API,/master-settings-api/api/v1,GET,/Pharmacy/ItemMaster/GetConversionList/{p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/ItemMaster/RecommendedDose/Delete
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/Itemmaster/save
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/SaveEmrNarcoticAndControlledMedicinesMaster
Master_Suite_API,/master-settings-api/api/v1,POST,/Pharmacy/SaveGenericMaster
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/Buyer/BuyerPlanPageload
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/Buyer/GetBuyerNetworkClass?IncoMastContractId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/Buyer/GetBuyerPlan?IncoMastContractId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/Buyer/GetBuyerPlanDtlsById
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/Buyer/GetPlanByClassId
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/Buyer/SaveBuyerPlanCopy
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/Buyer/SaveCopyCustomPlanBuyer
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/CopyContractSave
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/DiscLimitCompanyDtlsPageLoad
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetContractDetails?HospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetCopayDeductDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetCopayDeductHistory
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetCopayDeductValidation
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetDefaultPayingParty
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetDiscLimitCompanyDtls
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetExclusionChangeHistory
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetExclusionData
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetExclusionPageLoad?hospitalId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetGroupForExclusion
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetIncoDtlsSchemeDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetIncoMastContractDetails?IncoMastContractId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetMSTTariffLimitDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetPackageDiscPageLoad
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetRuleType
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetSchemeEditById
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetSchemePageLoadDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetSchemeSearchResultByName
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetSchemeValidation
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetTariffDtlsOnCategoryId?IncoInvCategoryId={p}
Master_Suite_API,/master-settings-api/api/v1,GET,/Scheme/GetTariffHistoryDetails?IncoDtlstariffId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetTariffRuleHistory
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/GetTariffRules
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveContractClass
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveCopayDeductible
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveCopyNetworkOrPlan
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveExclusion
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveNetwork
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveSchemeMaster
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveSchemePlan
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveTariff
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/SaveTariffRules
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/TariffSaveValidate
Master_Suite_API,/master-settings-api/api/v1,POST,/Scheme/getBedClass
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/BaseCategory/ByEmp
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/CategoryValidations
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/ChildCategory/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/DeleteMachineResultValidation
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/DeleteMachineTest
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/DeleteMachineTestMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/FetchAttendeeEmployee
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/FetchAttendeeSetDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/FetchPreferenceCard
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/FetchPreferenceCardDtls
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/FetchRegistrationType
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/Generic/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetAdtMastRoomCharge
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetAllIcdOrderSetList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetAntibioticMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetAssociatedServiceCount
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetAssociationBaseCategory
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetBrand/List
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetBrandData
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetConsultCategoryList
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetContainerStatus?GenLookupId={p}
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetCultureMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetDSSWebLink
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetDepartment/List
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetDoctorEmployee
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetEmrTemplate
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetEmrTestTemplate
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetExternalLabList
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetExternalLabs
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetFacility
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetGeneric/List
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetGenericItem
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetGenericLookup
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetIcdList
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetIcdOrderset
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetImmunizationLookup
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetInteractionServices
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetInvestigationData
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetItemAssociation
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetLaboratoryContainers
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetLocation
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetMachineDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetMachineMasterDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetMachineSpecimenCode
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetMachineTestMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetMachineTestResultValidation
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetOP/Ip/PkgServiceList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetOROrderset
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetOrParameterList
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetOrParameterServiceList
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetOrServiceNameList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetOrganismMapping
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetOtherResourceList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetPackage/ServiceList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetPkgCategoryList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetPkgGroupDtlsItem
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetPkgMastGroupList
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetPkgServiceLimit
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetPreferenceCardDetails
Master_Suite_API,/master-settings-api/api/v1,GET,/Service/GetPreferenceCardMaster
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetRangeParameterDetails
Master_Suite_API,/master-settings-api/api/v1,POST,/Service/GetRelatedClinicalService
